============================================================
  Generated by:           Genus(TM) Synthesis Solution 21.10-p002_1
  Generated on:           Jun 27 2023  12:16:17 pm
  Module:                 NTTN
  Technology library:     fast_vdd1v0 1.0
  Operating conditions:   PVT_1P1V_0C (balanced_tree)
  Wireload mode:          enclosed
  Area mode:              timing library
============================================================

         Instance                        Module                 Cell Count   Cell Area  Net Area   Total Area   Wireload  
--------------------------------------------------------------------------------------------------------------------------
NTTN                                                                290592 1358759.844     0.000  1358759.844 <none> (D)  
          FA_LOOP[32].fau FA_224                                         1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[33].fau FA_225                                         1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[34].fau FA_226                                         1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[35].fau FA_227                                         1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[36].fau FA_228                                         1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[37].fau FA_229                                         1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[38].fau FA_230                                         1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[39].fau FA_231                                         1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[40].fau FA_232                                         1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[41].fau FA_233                                         1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[42].fau FA_234                                         1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[43].fau FA_235                                         1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[44].fau FA_236                                         1       3.762     0.000        3.762 <none> (D)  
      mr                  ModRed_1                                    1798    5904.288     0.000     5904.288 <none> (D)  
        genblk1[0].mrs    ModRed_sub_CURR_DATA56_NEXT_DATA47_1         597    1973.682     0.000     1973.682 <none> (D)  
        genblk1[1].mrs    ModRed_sub_CURR_DATA47_NEXT_DATA38_1         573    1838.934     0.000     1838.934 <none> (D)  
        mrsl              ModRed_sub_CURR_DATA38_NEXT_DATA30_1         538    1697.004     0.000     1697.004 <none> (D)  
    unit00                ShiftReg_SHIFT10_DATA28_1                    281    1724.364     0.000     1724.364 <none> (D)  
  sr01                    ShiftReg_SHIFT14_DATA8                        99     603.972     0.000      603.972 <none> (D)  
  BRAM_GEN_BLOCK[1].bd00  BRAM_DLEN28_HLEN10_2                       52188  259267.806     0.000   259267.806 <none> (D)  
  BRAM_GEN_BLOCK[1].bt00  BRAM_DLEN28_HLEN12_1                       34521  139451.868     0.000   139451.868 <none> (D)  
  BRAM_GEN_BLOCK[0].bt00  BRAM_DLEN28_HLEN12                         34875  139702.896     0.000   139702.896 <none> (D)  
  BRAM_GEN_BLOCK[1].bd01  BRAM_DLEN28_HLEN10_3                       52567  259583.130     0.000   259583.130 <none> (D)  
  (D) = wireload is default in technology library
